# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = parameter_estimation_model_model
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = parameter_estimation_model_1.data.R
# init = 2 (Default)
# random
#   seed = 297267719
# output
#   file = parameter_estimation_model_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma1.1,sigma1.2,theta1,theta2,theta3,theta4,theta.1,theta.2,theta.3,theta.4
-4.72952,0.919489,0.579751,3,7,0,5.86268,0.440758,0.482768,1.49803,0.985719,3.00645,1.00002,1.49803,0.985719,3.00645,1.00002
-5.23218,0.920452,0.579751,3,7,0,7.95411,0.647812,0.651246,1.5102,1.00562,2.99185,0.99134,1.5102,1.00562,2.99185,0.99134
-5.43269,0.991745,0.579751,3,7,0,6.82376,0.528576,0.46064,1.50095,0.994004,3.01081,1.01265,1.50095,0.994004,3.01081,1.01265
-5.92576,0.932186,0.579751,2,3,0,7.21076,0.461668,0.436303,1.49748,0.997261,3.00671,1.01442,1.49748,0.997261,3.00671,1.01442
-6.66691,0.961756,0.579751,3,7,0,8.41115,0.618988,0.830349,1.51424,0.991445,2.99699,0.990817,1.51424,0.991445,2.99699,0.990817
-6.30965,0.982226,0.579751,3,7,0,7.80424,0.537914,0.481568,1.48818,1.00885,3.0055,1.01032,1.48818,1.00885,3.0055,1.01032
-4.76307,0.919279,0.579751,3,7,0,8.71126,0.481668,0.635101,1.51291,0.99201,2.99729,0.994367,1.51291,0.99201,2.99729,0.994367
-5.51196,0.941511,0.579751,3,7,0,7.75361,0.696357,0.40612,1.50316,0.995935,3.00259,0.989981,1.50316,0.995935,3.00259,0.989981
-5.14012,0.986779,0.579751,3,7,0,7.11481,0.458484,0.69046,1.50106,0.988312,3.01133,0.995099,1.50106,0.988312,3.01133,0.995099
-5.97086,0.958709,0.579751,3,7,0,7.18178,0.641561,0.528815,1.49927,0.996208,2.97974,1.00368,1.49927,0.996208,2.97974,1.00368
-6.47384,0.983658,0.579751,3,7,0,8.66298,0.443211,0.609844,1.5063,0.989011,3.02065,0.996563,1.5063,0.989011,3.02065,0.996563
-6.27445,0.996671,0.579751,3,7,0,8.78104,0.523113,0.407998,1.49344,1.00899,3.0027,0.996471,1.49344,1.00899,3.0027,0.996471
-7.06284,0.932717,0.579751,3,7,0,9.9309,0.395653,0.442065,1.49693,1.01104,2.99406,1.00717,1.49693,1.01104,2.99406,1.00717
-7.1016,0.888506,0.579751,3,7,0,11.1546,0.915957,0.665967,1.504,0.993668,3.00902,0.98907,1.504,0.993668,3.00902,0.98907
-6.12427,0.880159,0.579751,3,7,0,11.1923,0.772797,0.538861,1.49497,1.00551,2.98882,0.99462,1.49497,1.00551,2.98882,0.99462
-6.99291,0.958637,0.579751,2,7,0,8.39734,0.912634,0.426453,1.49739,0.998561,2.99621,0.99306,1.49739,0.998561,2.99621,0.99306
-6.57839,0.944473,0.579751,3,7,0,9.80412,0.490606,0.839786,1.50316,1.00817,2.99562,1.01284,1.50316,1.00817,2.99562,1.01284
-8.15465,0.978765,0.579751,3,7,0,9.31998,0.646355,1.00737,1.50309,1.01322,2.99376,1.00813,1.50309,1.01322,2.99376,1.00813
-6.40936,0.998989,0.579751,3,7,0,9.87055,0.702524,0.747766,1.50611,1.01337,3.00821,0.996916,1.50611,1.01337,3.00821,0.996916
-7.19244,0.987721,0.579751,3,7,0,8.15032,0.403262,0.452479,1.49183,0.980785,3.00013,1.00688,1.49183,0.980785,3.00013,1.00688
-8.72911,0.928758,0.579751,3,7,0,10.4953,0.861039,0.720539,1.5109,1.01178,3.00874,0.984852,1.5109,1.01178,3.00874,0.984852
-7.39441,0.978823,0.579751,3,7,0,12.5782,0.455797,0.496685,1.49923,0.979474,2.99081,1.01528,1.49923,0.979474,2.99081,1.01528
-7.7978,0.913643,0.579751,3,7,0,11.1027,0.391456,0.598708,1.5043,0.986616,3.00634,1.01609,1.5043,0.986616,3.00634,1.01609
-7.64013,1,0.579751,3,7,0,9.25599,0.802579,0.664824,1.49093,1.01207,2.99356,0.991969,1.49093,1.01207,2.99356,0.991969
-7.21287,0.991249,0.579751,3,7,0,11.1545,0.498585,0.505883,1.51652,0.980278,3.00663,1.00048,1.51652,0.980278,3.00663,1.00048
-5.76756,0.974864,0.579751,3,7,0,9.38016,0.541637,0.514535,1.49306,1.00632,2.99921,0.987638,1.49306,1.00632,2.99921,0.987638
-5.01505,0.995801,0.579751,3,7,0,7.89687,0.423929,0.507968,1.49588,0.995679,3.01247,1.00479,1.49588,0.995679,3.01247,1.00479
-8.87822,0.614126,0.579751,3,7,0,12.2171,0.771192,0.613077,1.50978,1.01324,3.02129,1.00441,1.50978,1.01324,3.02129,1.00441
-3.93856,0.990165,0.579751,3,7,0,9.62866,0.471406,0.589568,1.49829,0.996723,3.0098,0.997596,1.49829,0.996723,3.0098,0.997596
-4.21272,0.959672,0.579751,3,7,0,5.77724,0.553408,0.451694,1.50912,0.998406,2.99629,0.99379,1.50912,0.998406,2.99629,0.99379
-4.81514,0.911163,0.579751,3,7,0,6.67625,0.527179,0.660649,1.48998,0.995281,3.00392,1.00508,1.48998,0.995281,3.00392,1.00508
-3.72944,0.974139,0.579751,2,3,0,5.70147,0.564608,0.618606,1.49633,0.993442,3.00193,1.0014,1.49633,0.993442,3.00193,1.0014
-4.66354,0.947219,0.579751,2,3,0,4.76824,0.547784,0.6982,1.4928,0.992382,2.99772,1.00187,1.4928,0.992382,2.99772,1.00187
-10.8245,0.697459,0.579751,2,3,0,11.4757,0.474673,0.794121,1.47945,0.990241,3.01038,0.993942,1.47945,0.990241,3.01038,0.993942
-5.65186,1,0.579751,2,3,0,11.9695,0.547848,0.769616,1.50595,0.994402,3.0138,1.00366,1.50595,0.994402,3.0138,1.00366
-10.5852,0.785432,0.579751,3,7,0,12.6233,0.461468,0.857717,1.52047,1.0176,3.00008,1.00707,1.52047,1.0176,3.00008,1.00707
-8.08591,0.987533,0.579751,3,7,0,12.3297,0.727631,0.413591,1.49028,0.976864,3.00548,1.00018,1.49028,0.976864,3.00548,1.00018
-4.67162,1,0.579751,3,7,0,8.17883,0.701918,0.468827,1.50001,0.990019,3.0067,0.997944,1.50001,0.990019,3.0067,0.997944
-4.46495,0.997612,0.579751,3,7,0,5.77703,0.523834,0.641683,1.50929,1.00423,2.99396,0.990758,1.50929,1.00423,2.99396,0.990758
-5.52914,0.904754,0.579751,3,7,0,8.95091,0.565334,0.793332,1.49506,1.01079,2.9998,1.00104,1.49506,1.01079,2.9998,1.00104
-5.49581,0.881106,0.579751,3,7,0,8.39467,0.644581,0.519161,1.51552,0.993158,3.00518,1.00033,1.51552,0.993158,3.00518,1.00033
-4.50031,0.938404,0.579751,3,7,0,7.82642,0.49103,0.560865,1.50035,1.0054,2.99987,1.01115,1.50035,1.0054,2.99987,1.01115
-6.25904,0.895194,0.579751,2,7,0,8.02114,0.483063,0.533252,1.51223,1.01765,2.99554,0.995657,1.51223,1.01765,2.99554,0.995657
-8.08934,0.856998,0.579751,3,7,0,11.5798,0.698995,0.458838,1.50495,0.998693,2.9889,0.97579,1.50495,0.998693,2.9889,0.97579
-7.14861,0.986284,0.579751,3,7,0,11.5143,0.626572,0.660197,1.51142,0.987057,3.01605,1.00658,1.51142,0.987057,3.01605,1.00658
-9.03572,0.966187,0.579751,3,7,0,11.8726,0.763806,0.517468,1.5042,1.00929,3.02563,1.00695,1.5042,1.00929,3.02563,1.00695
-10.086,0.946938,0.579751,3,7,0,15.1711,0.368635,0.442929,1.49916,1.00475,2.99234,0.979342,1.49916,1.00475,2.99234,0.979342
-6.00033,1,0.579751,2,3,0,11.4823,0.533834,0.571687,1.51557,1.0058,3.00888,1.00387,1.51557,1.0058,3.00888,1.00387
-6.77594,0.978865,0.579751,3,7,0,9.03308,0.515145,0.504326,1.48376,0.993645,3.00443,0.99803,1.48376,0.993645,3.00443,0.99803
-6.55033,0.999732,0.579751,3,7,0,9.29053,0.649296,0.666089,1.51931,1.00354,2.99839,1.00103,1.51931,1.00354,2.99839,1.00103
-12.4461,0.735119,0.579751,2,3,0,13.6898,0.862569,0.691245,1.5271,0.978073,2.99332,0.998301,1.5271,0.978073,2.99332,0.998301
-9.90316,1,0.579751,3,7,0,15.0309,0.929795,0.441281,1.52247,0.997354,2.99219,0.999653,1.52247,0.997354,2.99219,0.999653
-11.08,0.948105,0.579751,2,7,0,13.8476,0.960058,0.465764,1.52141,1.00904,2.98388,0.994754,1.52141,1.00904,2.98388,0.994754
-6.51324,0.991294,0.579751,3,7,0,13.5379,0.581653,0.8028,1.49053,0.99136,3.00346,0.991534,1.49053,0.99136,3.00346,0.991534
-9.16185,0.940601,0.579751,3,7,0,11.2231,0.483475,0.85423,1.5222,0.987824,3.00123,0.997793,1.5222,0.987824,3.00123,0.997793
-8.90139,0.986853,0.579751,3,7,0,11.2515,0.620203,0.386636,1.4938,1.01097,3.00273,0.984849,1.4938,1.01097,3.00273,0.984849
-8.62247,0.98195,0.579751,3,7,0,12.0436,0.507494,1.0692,1.50496,0.982345,2.99779,1.00636,1.50496,0.982345,2.99779,1.00636
-7.98165,0.97563,0.579751,3,7,0,12.5589,0.562046,0.351061,1.50197,1.00785,3.01279,0.993922,1.50197,1.00785,3.01279,0.993922
-8.24181,1,0.579751,3,7,0,10.1851,0.486876,1.05224,1.50834,0.989262,2.98757,0.999195,1.50834,0.989262,2.98757,0.999195
-8.95992,0.997367,0.579751,2,3,0,9.37819,0.504224,1.15674,1.50719,0.991927,2.98555,0.998725,1.50719,0.991927,2.98555,0.998725
-5.13012,0.962541,0.579751,2,7,0,9.98599,0.51478,0.7139,1.50836,0.994715,3.01268,0.99761,1.50836,0.994715,3.01268,0.99761
-5.82717,0.95183,0.579751,3,7,0,8.22161,0.569323,0.473301,1.48949,1.00058,2.98983,1.00545,1.48949,1.00058,2.98983,1.00545
-5.55771,0.955218,0.579751,2,7,0,7.50518,0.640534,0.396163,1.49653,0.994796,2.99515,1.00421,1.49653,0.994796,2.99515,1.00421
# 
#  Elapsed Time: 3.40712 seconds (Warm-up)
#                0.235519 seconds (Sampling)
#                3.64264 seconds (Total)
# 
